battery_sn,data_date,q,dischar_sum,soh_bms,soh_v1,cal_soh_v2,is_abnormal,vol_diff,soc_diff,battery_type,soh_fit,health_level,group_size,cal_soh_v2_rank,remaining_km
0PFBBDA8A001,20260421,460,312239.0,97.0,86.98,,,,,,,,,,
0PFBBDACA002,20260421,460,373977.9,89.0,88.39,,,,,,,,,,
0PFBBDACA003,20260421,460,395347.5,94.0,,,,,,,,,,,
0PFBBDAFA011,20260421,460,448401.9,94.0,,,,,,,,,,,
0PFBBDAGA004,20260421,460,353870.1,95.0,89.52,,,,,,,,,,
0PFBBDAHA001,20260421,460,297650.5,96.0,87.83,,,,,,,,,,
0PFBBDAJA014,20260421,460,318688.8,97.0,86.02,,,,,,,,,,
0PFBBDAKA008,20260421,460,158362.1,98.0,90.72,,,,,,,,,,
0PFBBDAKA010,20260421,460,442930.7,88.0,85.12,,,,,,,,,,
0PFBBDARA005,20260421,460,390557.3,94.0,80.83,,,,,,,,,,
0PFBBDATA005,20260421,460,337947.3,95.0,88.98,,,,,,,,,,
0PFBBDATA011,20260421,460,119478.3,98.0,92.52,,,,,,,,,,
0PFBBDB1A008,20260421,460,509536.5,92.0,84.0,,,,,,,,,,
0PFBBDB1A019,20260421,460,401977.6,94.0,87.74,,,,,,,,,,
0PFBBDB2A005,20260421,460,379790.4,94.0,87.56,,,,,,,,,,
0PFBBDB2A016,20260421,460,306983.6,96.0,90.07,,,,,,,,,,
0PFBBDB3A004,20260421,460,328728.8,96.0,87.61,,,,,,,,,,
0PFBBDB4A003,20260421,460,337193.6,96.0,89.36,,,,,,,,,,
0PFBBDB4A006,20260421,460,304747.4,97.0,,,,,,,,,,,
0PFBBDB4A010,20260421,460,362313.7,96.0,,,,,,,,,,,
0PFBBDB4A025,20260421,460,369910.0,95.0,,,,,,,,,,,
0PFBBDB5A010,20260421,460,264603.4,97.0,89.32,,,,,,,,,,
0PFBBDB5A012,20260421,460,216322.4,98.0,90.19,,,,,,,,,,
0PFBBDB9A003,20260421,460,274683.0,97.0,90.73,,,,,,,,,,
0PFBBDB9A008,20260421,460,127697.2,98.0,,,,,,,,,,,
0PFBBDB9A013,20260421,460,204483.2,98.0,,,,,,,,,,,
0PFBBDBAA015,20260421,460,63994.0,99.0,,,,,,,,,,,
0PFBBDBBA002,20260421,460,430834.7,94.0,,,,,,,,,,,
0PFBBDBEA026,20260421,460,204345.9,98.0,91.07,,,,,,,,,,
0PFBBDBEA031,20260421,460,315640.8,96.0,87.44,,,,,,,,,,
0PFBBDBEA040,20260421,460,182424.4,98.0,,,,,,,,,,,
0PFBBDBFA001,20260421,460,180083.5,98.0,92.64,,,,,,,,,,
0PFBBDBJA013,20260421,460,376775.7,95.0,88.43,,,,,,,,,,
0PFBBDBRA013,20260421,460,177941.0,98.0,,,,,,,,,,,
0PFBBDBSA057,20260421,460,187515.3,98.0,92.43,,,,,,,,,,
0PFBBDBVA006,20260421,460,374489.4,94.0,86.81,,,,,,,,,,
0PFBBDBXA010,20260421,460,426344.5,94.0,87.29,,,,,,,,,,
0PFBBDBXA036,20260421,460,71636.5,99.0,94.31,,,,,,,,,,
0PFBBDC1A033,20260421,460,64267.7,99.0,94.2,,,,,,,,,,
0PFBBDC7A024,20260421,460,277859.9,96.0,90.0,,,,,,,,,,
0PFBBDC7A029,20260421,460,225937.4,98.0,88.49,,,,,,,,,,
0PFBBDCBA011,20260421,460,354854.7,95.0,,,,,,,,,,,
0PFBBDCBA013,20260421,460,51708.2,99.0,99.86,,,,,,,,,,
0PFBBDCCA021,20260421,460,377377.5,94.0,,,,,,,,,,,
0PFBBDCJA008,20260421,460,196771.7,98.0,91.05,,,,,,,,,,
0PFBBDCKA034,20260421,460,167991.1,98.0,92.3,,,,,,,,,,
0PFBBDCMA013,20260421,460,504533.7,92.0,83.5,,,,,,,,,,
0PFBBDCNA002,20260421,460,382919.8,94.0,86.02,,,,,,,,,,
0PFBBDCNA020,20260421,460,375378.8,94.0,86.68,,,,,,,,,,
0PFBBDCNA022,20260421,460,389529.7,94.0,,,,,,,,,,,
0PFBBDCNA025,20260421,460,340831.2,95.0,,,,,,,,,,,
0PFBBDCNA038,20260421,460,370720.2,95.0,86.41,,,,,,,,,,
0PFBBDCTA023,20260421,460,72360.5,99.0,93.86,,,,,,,,,,
0PFBBDCVA001,20260421,460,355552.0,95.0,,,,,,,,,,,
0PFBBDCVA010,20260421,460,229998.1,97.0,90.28,,,,,,,,,,
0PFPBDCEA062,20260421,460,420081.4,94.0,88.11,,,,,,,,,,
0PFPBDCEA064,20260421,460,364985.8,89.0,89.81,,,,,,,,,,
0PFPBDCEA069,20260421,460,360524.0,90.0,87.81,,,,,,,,,,
0PFPBDCEA071,20260421,460,400907.7,94.0,,,,,,,,,,,
0PFPBDCEA072,20260421,460,393606.4,90.0,85.59,,,,,,,,,,
0PFPBE13A006,20260421,460,385228.1,94.0,87.98,,,,,,,,,,
0PFPBE19A008,20260421,460,381985.1,94.0,87.65,,,,,,,,,,
0PFPBE2SA004,20260421,460,236905.1,97.0,89.89,,,,,,,,,,
0PFPBE31A020,20260421,460,134497.0,98.0,,,,,,,,,,,
0PFPBE36A012,20260421,460,337507.6,95.0,85.27,,,,,,,,,,
0PFPBE38A026,20260421,460,280255.7,96.0,89.28,,,,,,,,,,
0PFPBE38A034,20260421,460,324215.8,96.0,86.85,,,,,,,,,,
0PFPBE3CA002,20260421,460,284907.4,97.0,90.38,94.11,0.0,19.0,0.29,lhp284,94.88,B级良好,85.0,84.52,833024.18
0PFPBE3CA005,20260421,460,339651.7,95.0,89.1,,,,,,,,,,
0PFPBE72A015,20260421,460,145110.5,98.0,,,,,,,,,,,
0PFPBE73A032,20260421,460,111188.3,98.0,,,,,,,,,,,
0PFBBD9CA001,20260427,460,304011.7,97.0,87.01,93.8,0.0,14.0,4.15,lhp284,91.55,B级良好,85.0,79.76,833580.47
0PFBBD9HA002,20260427,460,201475.5,92.0,,,,,,,,,,,
0PFBBD9MA002,20260427,460,227953.6,98.0,90.51,,,,,,,,,,
0PFBBD9NA006,20260427,460,342172.1,90.0,86.88,,,,,,,,,,
0PFBBD9SA003,20260427,460,282136.8,97.0,89.86,,,,,,,,,,
0PFBBDA0A040,20260427,460,157958.5,94.0,92.27,,,,,,,,,,
0PFBBDA7A003,20260427,460,395960.2,95.0,,,,,,,,,,,
0PFBBDA8A001,20260427,460,314990.8,96.0,87.88,,,,,,,,,,
0PFBBDACA001,20260427,460,57168.5,99.0,,,,,,,,,,,
0PFBBDACA002,20260427,460,377798.7,89.0,88.86,,,,,,,,,,
0PFBBDACA003,20260427,460,400256.8,94.0,87.39,,,,,,,,,,
0PFBBDAGA004,20260427,460,357711.6,95.0,87.97,,,,,,,,,,
0PFBBDAHA001,20260427,460,300467.9,96.0,88.82,,,,,,,,,,
0PFBBDAJA014,20260427,460,321563.7,96.0,89.35,,,,,,,,,,
0PFBBDAKA008,20260427,460,160159.9,98.0,,,,,,,,,,,
0PFBBDAKA010,20260427,460,445416.3,88.0,86.9,,,,,,,,,,
0PFBBDARA005,20260427,460,395170.9,94.0,85.3,,,,,,,,,,
0PFBBDATA005,20260427,460,338813.3,95.0,,,,,,,,,,,
0PFBBDATA011,20260427,460,122381.9,98.0,97.26,,,,,,,,,,
0PFBBDB1A008,20260427,460,512898.6,92.0,84.03,,,,,,,,,,
0PFBBDB1A019,20260427,460,404023.4,94.0,,,,,,,,,,,
0PFBBDB2A005,20260427,460,383604.3,94.0,85.45,,,,,,,,,,
0PFBBDB2A016,20260427,460,311769.4,96.0,89.47,,,,,,,,,,
0PFBBDB3A004,20260427,460,332070.5,96.0,89.61,,,,,,,,,,
0PFBBDB4A003,20260427,460,338736.9,96.0,,,,,,,,,,,
0PFBBDB4A006,20260427,460,308316.6,97.0,90.03,,,,,,,,,,
0PFBBDB4A010,20260427,460,364758.4,96.0,88.78,,,,,,,,,,
0PFBBDB4A025,20260427,460,374070.8,94.0,88.03,,,,,,,,,,
0PFBBDB5A010,20260427,460,265682.3,97.0,,,,,,,,,,,
0PFBBDB5A012,20260427,460,220061.8,98.0,90.38,,,,,,,,,,
0PFBBDB9A003,20260427,460,276222.3,97.0,91.01,,,,,,,,,,
0PFBBDB9A008,20260427,460,128383.4,98.0,,,,,,,,,,,
0PFBBDB9A013,20260427,460,205400.7,98.0,91.3,,,,,,,,,,
0PFBBDBAA015,20260427,460,65117.8,99.0,92.74,,,,,,,,,,
0PFBBDBBA002,20260427,460,431892.4,94.0,,,,,,,,,,,
0PFBBDBEA026,20260427,460,207397.3,98.0,91.94,,,,,,,,,,
0PFBBDBEA031,20260427,460,319431.6,96.0,88.93,,,,,,,,,,
0PFBBDBEA040,20260427,460,182427.6,98.0,,,,,,,,,,,
0PFBBDBFA001,20260427,460,180866.6,98.0,,,,,,,,,,,
0PFBBDBJA013,20260427,460,380901.6,95.0,,,,,,,,,,,
0PFBBDBRA013,20260427,460,180357.3,98.0,91.92,,,,,,,,,,
0PFBBDBSA057,20260427,460,190279.4,98.0,91.61,91.84,0.0,17.0,-3.64,lhp284,93.02,B级良好,85.0,,363769.44
0PFBBDBVA006,20260427,460,378466.4,94.0,88.69,,,,,,,,,,
0PFBBDBXA010,20260427,460,430233.3,94.0,,,,,,,,,,,
0PFBBDBXA036,20260427,460,74666.3,99.0,93.41,,,,,,,,,,
0PFBBDC1A033,20260427,460,66960.3,99.0,,,,,,,,,,,
0PFBBDC7A024,20260427,460,280189.2,96.0,89.98,,,,,,,,,,
0PFBBDC7A029,20260427,460,228043.0,98.0,87.81,,,,,,,,,,
0PFBBDCBA011,20260427,460,356555.6,95.0,,,,,,,,,,,
0PFBBDCBA013,20260427,460,52390.7,99.0,,,,,,,,,,,
0PFBBDCCA021,20260427,460,382211.8,94.0,88.82,,,,,,,,,,
0PFBBDCJA008,20260427,460,201000.4,98.0,89.03,,,,,,,,,,
0PFBBDCKA034,20260427,460,169957.8,98.0,,,,,,,,,,,
0PFBBDCMA013,20260427,460,509624.1,92.0,85.28,,,,,,,,,,
0PFBBDCNA002,20260427,460,385194.2,94.0,,,,,,,,,,,
0PFBBDCNA020,20260427,460,379140.2,94.0,,,,,,,,,,,
0PFBBDCNA022,20260427,460,393404.2,94.0,,,,,,,,,,,
0PFBBDCNA025,20260427,460,342930.4,95.0,87.87,,,,,,,,,,
0PFBBDCNA038,20260427,460,374612.9,94.0,86.27,,,,,,,,,,
0PFBBDCTA023,20260427,460,76807.9,99.0,94.75,94.59,0.0,26.0,-3.85,lhp284,94.36,B级良好,85.0,86.9,249367.08
0PFBBDCVA001,20260427,460,358451.2,95.0,,,,,,,,,,,
0PFBBDCVA010,20260427,460,232319.3,97.0,,,,,,,,,,,
0PFPBDCEA062,20260427,460,424390.7,94.0,,,,,,,,,,,
0PFPBDCEA064,20260427,460,367266.3,89.0,,,,,,,,,,,
0PFPBDCEA069,20260427,460,363948.9,89.0,88.94,,,,,,,,,,
0PFPBDCEA071,20260427,460,402972.1,94.0,,,,,,,,,,,
0PFPBDCEA072,20260427,460,396774.4,90.0,,,,,,,,,,,
0PFPBE13A006,20260427,460,385703.8,94.0,,,,,,,,,,,
0PFPBE19A008,20260427,460,385802.6,94.0,89.13,,,,,,,,,,
0PFPBE2SA004,20260427,460,239561.3,97.0,89.4,,,,,,,,,,
0PFPBE31A020,20260427,460,136342.4,98.0,,,,,,,,,,,
0PFPBE36A012,20260427,460,339506.4,95.0,84.03,,,,,,,,,,
0PFPBE38A026,20260427,460,284212.3,96.0,89.21,,,,,,,,,,
0PFPBE38A034,20260427,460,325976.0,96.0,89.57,,,,,,,,,,
0PFPBE3CA002,20260427,460,288638.5,97.0,89.65,,,,,,,,,,
0PFPBE3CA005,20260427,460,342269.8,95.0,88.91,,,,,,,,,,
0PFPBE72A015,20260427,460,145835.9,98.0,92.3,,,,,,,,,,
0PFPBE73A032,20260427,460,112952.3,98.0,,,,,,,,,,,
0PFBBD9CA001,20260428,460,304017.6,97.0,87.82,,,,,,,,,,
0PFBBD9MA002,20260428,460,228218.3,98.0,90.63,,,,,,,,,,
0PFBBD9NA006,20260428,460,342172.1,90.0,88.24,,,,,,,,,,
0PFBBD9SA003,20260428,460,282420.8,97.0,,,,,,,,,,,
0PFBBDA0A040,20260428,460,158559.8,94.0,91.98,,,,,,,,,,
0PFBBDA7A003,20260428,460,396448.8,95.0,88.83,,,,,,,,,,
0PFBBDA8A001,20260428,460,314990.8,96.0,,,,,,,,,,,
0PFBBDACA001,20260428,460,57268.7,99.0,,,,,,,,,,,
0PFBBDACA002,20260428,460,377848.9,89.0,,,,,,,,,,,
0PFBBDACA003,20260428,460,400951.7,94.0,86.43,,,,,,,,,,
0PFBBDAGA004,20260428,460,358510.9,95.0,88.84,,,,,,,,,,
0PFBBDAHA001,20260428,460,300467.9,96.0,,,,,,,,,,,
0PFBBDAJA014,20260428,460,321563.7,96.0,89.35,,,,,,,,,,
0PFBBDAKA008,20260428,460,160601.4,98.0,91.08,,,,,,,,,,
0PFBBDAKA010,20260428,460,445744.4,88.0,87.13,,,,,,,,,,
0PFBBDARA005,20260428,460,395834.1,94.0,84.38,,,,,,,,,,
0PFBBDATA005,20260428,460,339004.7,95.0,,,,,,,,,,,
0PFBBDATA011,20260428,460,122997.1,98.0,92.67,,,,,,,,,,
0PFBBDB1A008,20260428,460,512898.6,92.0,,,,,,,,,,,
0PFBBDB1A019,20260428,460,404316.1,94.0,87.93,,,,,,,,,,
0PFBBDB2A005,20260428,460,384262.6,94.0,87.86,,,,,,,,,,
0PFBBDB2A016,20260428,460,312057.6,96.0,89.9,,,,,,,,,,
0PFBBDB3A004,20260428,460,332557.4,96.0,89.92,,,,,,,,,,
0PFBBDB4A003,20260428,460,338736.9,96.0,,,,,,,,,,,
0PFBBDB4A006,20260428,460,309204.3,97.0,90.29,,,,,,,,,,
0PFBBDB4A010,20260428,460,365204.4,96.0,89.22,,,,,,,,,,
0PFBBDB4A025,20260428,460,374974.0,94.0,89.39,,,,,,,,,,
0PFBBDB5A010,20260428,460,265682.3,97.0,,,,,,,,,,,
0PFBBDB5A012,20260428,460,220588.3,98.0,90.43,,,,,,,,,,
0PFBBDB9A003,20260428,460,276934.0,97.0,90.43,,,,,,,,,,
0PFBBDB9A008,20260428,460,128383.4,98.0,,,,,,,,,,,
0PFBBDB9A013,20260428,460,205779.4,98.0,91.64,,,,,,,,,,
0PFBBDBAA015,20260428,460,65354.7,99.0,93.64,,,,,,,,,,
0PFBBDBBA002,20260428,460,432272.0,94.0,,,,,,,,,,,
0PFBBDBEA026,20260428,460,207829.2,98.0,90.82,,,,,,,,,,
0PFBBDBEA031,20260428,460,319923.6,96.0,89.47,,,,,,,,,,
0PFBBDBEA040,20260428,460,182427.6,98.0,,,,,,,,,,,
0PFBBDBFA001,20260428,460,180866.6,98.0,,,,,,,,,,,
0PFBBDBJA013,20260428,460,381456.5,95.0,86.28,,,,,,,,,,
0PFBBDBRA013,20260428,460,181156.9,98.0,91.32,,,,,,,,,,
0PFBBDBSA057,20260428,460,190512.0,98.0,,,,,,,,,,,
0PFBBDBVA006,20260428,460,379349.1,94.0,88.08,,,,,,,,,,
0PFBBDBXA010,20260428,460,430945.1,94.0,,88.03,0.0,30.0,-3.16,lhp284,88.03,B级良好,85.0,19.05,463655.58
0PFBBDBXA036,20260428,460,74963.0,99.0,,,,,,,,,,,
0PFBBDC1A033,20260428,460,67298.8,99.0,95.22,,,,,,,,,,
0PFBBDC7A024,20260428,460,280668.6,96.0,89.5,,,,,,,,,,
0PFBBDC7A029,20260428,460,228483.0,98.0,88.35,,,,,,,,,,
0PFBBDCBA011,20260428,460,356821.3,95.0,,,,,,,,,,,
0PFBBDCBA013,20260428,460,52585.1,99.0,97.28,,,,,,,,,,
0PFBBDCCA021,20260428,460,383112.4,94.0,87.89,,,,,,,,,,
0PFBBDCJA008,20260428,460,201546.2,98.0,,,,,,,,,,,
0PFBBDCKA034,20260428,460,170161.1,98.0,91.48,,,,,,,,,,
0PFBBDCMA013,20260428,460,510179.8,92.0,83.89,,,,,,,,,,
0PFBBDCNA002,20260428,460,385194.2,94.0,,,,,,,,,,,
0PFBBDCNA020,20260428,460,380368.6,94.0,88.3,,,,,,,,,,
0PFBBDCNA022,20260428,460,393574.3,94.0,,,,,,,,,,,
0PFBBDCNA025,20260428,460,343242.8,95.0,,,,,,,,,,,
0PFBBDCNA038,20260428,460,375638.2,94.0,85.53,,,,,,,,,,
0PFBBDCTA023,20260428,460,77185.0,99.0,,,,,,,,,,,
0PFBBDCVA001,20260428,460,359024.8,95.0,87.13,,,,,,,,,,
0PFBBDCVA010,20260428,460,232790.2,97.0,91.45,,,,,,,,,,
0PFPBDCEA062,20260428,460,425301.0,94.0,87.71,,,,,,,,,,
0PFPBDCEA064,20260428,460,367597.3,89.0,82.79,,,,,,,,,,
0PFPBDCEA069,20260428,460,364529.3,89.0,,,,,,,,,,,
0PFPBDCEA071,20260428,460,403250.3,94.0,,,,,,,,,,,
0PFPBDCEA072,20260428,460,397245.5,90.0,86.98,,,,,,,,,,
0PFPBE13A006,20260428,460,385703.8,94.0,,,,,,,,,,,
0PFPBE19A008,20260428,460,386180.8,94.0,,,,,,,,,,,
0PFPBE2SA004,20260428,460,240097.1,97.0,90.32,,,,,,,,,,
0PFPBE31A020,20260428,460,136670.9,98.0,,,,,,,,,,,
0PFPBE36A012,20260428,460,339790.5,95.0,82.97,,,,,,,,,,
0PFPBE38A026,20260428,460,284636.6,96.0,88.72,,,,,,,,,,
0PFPBE38A034,20260428,460,326270.9,96.0,,,,,,,,,,,
0PFPBE3CA002,20260428,460,289450.4,97.0,90.09,,,,,,,,,,
0PFPBE3CA005,20260428,460,342659.0,95.0,,,,,,,,,,,
0PFPBE72A015,20260428,460,146372.4,98.0,93.41,,,,,,,,,,
0PFPBE73A032,20260428,460,113053.4,98.0,,,,,,,,,,,
0PFPBE9TA002,20260427,460,209139.7,98.0,90.77,,,,,,,,,,
0PFPBE9TA002,20260430,460,210389.0,98.0,90.93,,,,,,,,,,
0PFBBD9CA001,20260425,460,303018.8,97.0,,,,,,,,,,,
0PFBBD9HA002,20260425,460,201475.5,92.0,,,,,,,,,,,
0PFBBD9MA002,20260425,460,227127.3,98.0,91.3,,,,,,,,,,
0PFBBD9NA006,20260425,460,341672.5,90.0,89.12,,,,,,,,,,
0PFBBD9SA003,20260425,460,281537.6,97.0,89.93,,,,,,,,,,
0PFBBDA0A040,20260425,460,156715.5,94.0,92.89,,,,,,,,,,
0PFBBDA7A003,20260425,460,394794.5,95.0,87.7,,,,,,,,,,
0PFBBDA8A001,20260425,460,314055.7,97.0,89.17,,,,,,,,,,
0PFBBDACA001,20260425,460,56920.8,99.0,95.7,,,,,,,,,,
0PFBBDACA002,20260425,460,376493.0,89.0,88.08,,,,,,,,,,
0PFBBDACA003,20260425,460,398420.9,94.0,86.19,,,,,,,,,,
0PFBBDAGA004,20260425,460,356028.6,95.0,89.12,,,,,,,,,,
0PFBBDAHA001,20260425,460,299354.4,96.0,89.35,,,,,,,,,,
0PFBBDAJA014,20260425,460,320187.2,97.0,,,,,,,,,,,
0PFBBDAKA008,20260425,460,159748.6,98.0,91.25,,,,,,,,,,
0PFBBDAKA010,20260425,460,444177.7,88.0,,,,,,,,,,,
0PFBBDARA005,20260425,460,393794.4,94.0,82.64,,,,,,,,,,
0PFBBDATA005,20260425,460,338511.7,95.0,,,,,,,,,,,
0PFBBDATA011,20260425,460,121467.1,98.0,90.84,,,,,,,,,,
0PFBBDB1A008,20260425,460,511924.7,92.0,83.86,,,,,,,,,,
0PFBBDB1A019,20260425,460,403412.5,94.0,,,,,,,,,,,
0PFBBDB2A005,20260425,460,382220.5,94.0,87.9,,,,,,,,,,
0PFBBDB2A016,20260425,460,309906.7,96.0,121.89,,,,,,,,,,
0PFBBDB3A004,20260425,460,330976.2,96.0,89.68,,,,,,,,,,
0PFBBDB4A003,20260425,460,338269.8,96.0,,,,,,,,,,,
0PFBBDB4A006,20260425,460,306746.2,97.0,88.9,,,,,,,,,,
0PFBBDB4A010,20260425,460,364209.8,96.0,,,,,,,,,,,
0PFBBDB4A025,20260425,460,372617.4,94.0,90.01,,,,,,,,,,
0PFBBDB5A010,20260425,460,265350.8,97.0,,,,,,,,,,,
0PFBBDB5A012,20260425,460,218999.0,98.0,,,,,,,,,,,
0PFBBDB9A003,20260425,460,275701.3,97.0,,,,,,,,,,,
0PFBBDB9A008,20260425,460,128113.2,98.0,92.26,,,,,,,,,,
0PFBBDB9A013,20260425,460,204761.8,98.0,,,,,,,,,,,
0PFBBDBAA015,20260425,460,64771.7,99.0,93.23,,,,,,,,,,
0PFBBDBBA002,20260425,460,431382.7,94.0,,,,,,,,,,,
0PFBBDBEA026,20260425,460,205749.0,98.0,90.17,,,,,,,,,,
0PFBBDBEA031,20260425,460,318030.2,96.0,,,,,,,,,,,
0PFBBDBEA040,20260425,460,182427.6,98.0,,,,,,,,,,,
0PFBBDBFA001,20260425,460,180866.6,98.0,,,,,,,,,,,
0PFBBDBJA013,20260425,460,379319.0,95.0,86.82,,,,,,,,,,
0PFBBDBRA013,20260425,460,179233.5,98.0,,,,,,,,,,,
0PFBBDBSA057,20260425,460,189609.5,98.0,92.37,,,,,,,,,,
0PFBBDBVA006,20260425,460,376962.8,94.0,86.7,,,,,,,,,,
0PFBBDBXA010,20260425,460,429240.8,94.0,85.31,,,,,,,,,,
0PFBBDBXA036,20260425,460,73796.4,99.0,91.26,,,,,,,,,,
0PFBBDC1A033,20260425,460,66053.8,99.0,94.62,,,,,,,,,,
0PFBBDC7A024,20260425,460,279555.2,96.0,88.69,,,,,,,,,,
0PFBBDC7A029,20260425,460,227210.6,98.0,85.14,,,,,,,,,,
0PFBBDCBA011,20260425,460,355882.7,95.0,,,,,,,,,,,
0PFBBDCBA013,20260425,460,52030.5,99.0,,,,,,,,,,,
0PFBBDCCA021,20260425,460,380488.3,94.0,,,,,,,,,,,
0PFBBDCJA008,20260425,460,199598.8,98.0,,,,,,,,,,,
0PFBBDCKA034,20260425,460,169952.2,98.0,91.84,,,,,,,,,,
0PFBBDCMA013,20260425,460,508197.1,92.0,82.86,,,,,,,,,,
0PFBBDCNA002,20260425,460,384990.5,94.0,,,,,,,,,,,
0PFBBDCNA020,20260425,460,377792.6,94.0,,,,,,,,,,,
0PFBBDCNA022,20260425,460,391926.7,94.0,88.87,,,,,,,,,,
0PFBBDCNA025,20260425,460,342254.7,95.0,88.35,,,,,,,,,,
0PFBBDCNA038,20260425,460,373130.1,95.0,85.23,,,,,,,,,,
0PFBBDCTA023,20260425,460,75304.7,99.0,98.91,,,,,,,,,,
0PFBBDCVA001,20260425,460,357200.3,95.0,87.83,,,,,,,,,,
0PFBBDCVA010,20260425,460,231548.9,97.0,90.98,,,,,,,,,,
0PFPBDCEA062,20260425,460,422779.8,94.0,88.0,,,,,,,,,,
0PFPBDCEA064,20260425,460,366356.8,89.0,,,,,,,,,,,
0PFPBDCEA069,20260425,460,362635.7,89.0,,,,,,,,,,,
0PFPBDCEA071,20260425,460,402378.0,94.0,87.81,,,,,,,,,,
0PFPBDCEA072,20260425,460,396114.1,90.0,89.91,,,,,,,,,,
0PFPBE13A006,20260425,460,385703.8,94.0,,,,,,,,,,,
0PFPBE19A008,20260425,460,384465.5,94.0,89.38,,,,,,,,,,
0PFPBE2SA004,20260425,460,238339.2,97.0,90.63,,,,,,,,,,
0PFPBE31A020,20260425,460,135883.0,98.0,94.57,,,,,,,,,,
0PFPBE36A012,20260425,460,338957.4,95.0,88.32,,,,,,,,,,
0PFPBE38A026,20260425,460,282972.2,96.0,88.47,,,,,,,,,,
0PFPBE38A034,20260425,460,325442.9,96.0,88.42,,,,,,,,,,
0PFPBE3CA002,20260425,460,287496.9,97.0,,,,,,,,,,,
0PFPBE3CA005,20260425,460,341517.1,95.0,,,,,,,,,,,
0PFPBE72A015,20260425,460,145824.7,98.0,,,,,,,,,,,
0PFPBE73A032,20260425,460,112596.1,98.0,92.93,,,,,,,,,,
0PFPBE9TA002,20260429,460,209837.2,98.0,90.49,,,,,,,,,,
0PFPBE9TA002,20260424,460,207728.3,98.0,,,,,,,,,,,
0PFPBE9TA002,20260428,460,209483.4,98.0,,,,,,,,,,,
0PFBBD9CA001,20260422,460,301662.2,97.0,,,,,,,,,,,
0PFBBD9HA002,20260422,460,201475.5,92.0,,,,,,,,,,,
0PFBBD9MA002,20260422,460,226406.7,98.0,,,,,,,,,,,
0PFBBD9NA006,20260422,460,340874.0,90.0,89.77,,,,,,,,,,
0PFBBD9SA003,20260422,460,279793.0,97.0,89.54,,,,,,,,,,
0PFBBDA0A040,20260422,460,156002.5,94.0,90.91,,,,,,,,,,
0PFBBDA7A003,20260422,460,392477.0,95.0,88.52,,,,,,,,,,
0PFBBDA8A001,20260422,460,312239.0,97.0,,,,,,,,,,,
0PFBBDACA002,20260422,460,374642.0,89.0,,,,,,,,,,,
0PFBBDACA003,20260422,460,396108.9,94.0,87.89,,,,,,,,,,
0PFBBDAGA004,20260422,460,354036.0,95.0,,,,,,,,,,,
0PFBBDAHA001,20260422,460,298101.5,96.0,89.12,,,,,,,,,,
0PFBBDAJA014,20260422,460,319072.4,97.0,,,,,,,,,,,
0PFBBDAKA008,20260422,460,158854.3,98.0,91.89,,,,,,,,,,
0PFBBDAKA010,20260422,460,443328.2,88.0,87.04,,,,,,,,,,
0PFBBDARA005,20260422,460,391359.3,94.0,,,,,,,,,,,
0PFBBDATA005,20260422,460,338117.1,95.0,88.09,,,,,,,,,,
0PFBBDATA011,20260422,460,119865.3,98.0,,,,,,,,,,,
0PFBBDB1A008,20260422,460,509897.3,92.0,83.0,,,,,,,,,,
0PFBBDB1A019,20260422,460,402393.3,94.0,,,,,,,,,,,
0PFBBDB2A005,20260422,460,380196.6,94.0,,,,,,,,,,,
0PFBBDB2A016,20260422,460,307724.3,96.0,89.0,,,,,,,,,,
0PFBBDB3A004,20260422,460,329365.6,96.0,89.22,,,,,,,,,,
0PFBBDB4A003,20260422,460,337296.1,96.0,,,,,,,,,,,
0PFBBDB4A006,20260422,460,305023.6,97.0,,,,,,,,,,,
0PFBBDB4A010,20260422,460,362313.7,96.0,,,,,,,,,,,
0PFBBDB4A025,20260422,460,370362.0,95.0,85.74,,,,,,,,,,
0PFBBDB5A010,20260422,460,264854.6,97.0,,,,,,,,,,,
0PFBBDB5A012,20260422,460,217424.4,98.0,,,,,,,,,,,
0PFBBDB9A003,20260422,460,274683.0,97.0,,,,,,,,,,,
0PFBBDB9A008,20260422,460,127763.4,98.0,,,,,,,,,,,
0PFBBDB9A013,20260422,460,204483.2,98.0,,,,,,,,,,,
0PFBBDBAA015,20260422,460,64142.5,99.0,94.0,,,,,,,,,,
0PFBBDBBA002,20260422,460,430924.4,94.0,87.4,,,,,,,,,,
0PFBBDBEA026,20260422,460,204821.3,98.0,,,,,,,,,,,
0PFBBDBEA031,20260422,460,316254.4,96.0,,,,,,,,,,,
0PFBBDBEA040,20260422,460,182427.6,98.0,,,,,,,,,,,
0PFBBDBFA001,20260422,460,180182.7,98.0,89.58,92.79,0.0,23.0,-0.97,lhp284,93.48,B级良好,85.0,66.67,406812.34
0PFBBDBJA013,20260422,460,377345.6,95.0,,,,,,,,,,,
0PFBBDBRA013,20260422,460,178366.3,98.0,90.84,,,,,,,,,,
0PFBBDBSA057,20260422,460,188027.4,98.0,92.79,,,,,,,,,,
0PFBBDBVA006,20260422,460,375111.0,94.0,88.76,,,,,,,,,,
0PFBBDBXA010,20260422,460,426902.4,94.0,88.5,,,,,,,,,,
0PFBBDBXA036,20260422,460,72199.7,99.0,93.6,,,,,,,,,,
0PFBBDC1A033,20260422,460,64823.3,99.0,95.47,,,,,,,,,,
